selected_features_bin,experiment_name,pob_accuracy_avg,pob_ngenes_avg,count
M86849_at,"leukemia_base_0001_1, leukemia_base_0001_6, leukemia_base_0001_7, leukemia_base_0001_13, leukemia_base_0001_14, leukemia_base_0001_21, leukemia_base_0001_29, leukemia_base_0002_14, leukemia_base_0002_26, leukemia_base_0003_1, leukemia_base_0012_8","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[700.0, 677.0, 692.0, 682.0, 700.0, 704.0, 665.0, 700.0, 711.0, 660.0, 64.0]",11
M86852_at,"leukemia_base_0002_14, leukemia_base_0003_1, leukemia_base_0009_11","[1.0, 1.0, 0.969]","[700.0, 660.0, 60.0]",3
M86868_at,"leukemia_base_0001_20, leukemia_base_0001_27, leukemia_base_0002_23, leukemia_base_0011_20","[0.971, 1.0, 1.0, 1.0]","[632.0, 734.0, 726.0, 41.0]",4
M86873_s_at,"leukemia_base_0001_5, leukemia_base_0001_9, leukemia_base_0001_10, leukemia_base_0001_15, leukemia_base_0001_17, leukemia_base_0001_18, leukemia_base_0001_29, leukemia_base_0002_11, leukemia_base_0002_15, leukemia_base_0003_0","[1.0, 0.968, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.997]","[688.0, 650.0, 679.0, 720.0, 722.0, 690.0, 665.0, 707.0, 654.0, 634.0]",10
M86917_at,"leukemia_base_0001_10, leukemia_base_0001_17, leukemia_base_0002_7, leukemia_base_0009_0, leukemia_base_0008_27, leukemia_base_0008_29, leukemia_base_0013_7","[0.971, 1.0, 1.0, 1.0, 0.828, 0.875, 1.0]","[679.0, 722.0, 682.0, 64.0, 82.0, 74.0, 34.0]",7
M86933_at,"leukemia_base_0001_6, leukemia_base_0001_29, leukemia_base_0002_1, leukemia_base_0002_11, leukemia_base_0002_13, leukemia_base_0002_14, leukemia_base_0002_25, leukemia_base_0006_6, leukemia_base_0012_11, leukemia_base_0012_13","[1.0, 1.0, 0.984, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[677.0, 665.0, 681.0, 707.0, 696.0, 700.0, 716.0, 70.0, 76.0, 74.0]",10
M86933_s_at,"leukemia_base_0001_17, leukemia_base_0002_0, leukemia_base_0002_28","[1.0, 1.0, 1.0]","[722.0, 685.0, 688.0]",3
M86934_at,"leukemia_base_0001_0, leukemia_base_0001_2, leukemia_base_0001_4, leukemia_base_0001_26, leukemia_base_0002_1, leukemia_base_0002_2, leukemia_base_0002_9, leukemia_base_0002_15, leukemia_base_0002_18, leukemia_base_0009_1, leukemia_base_0008_17, leukemia_base_0009_6","[1.0, 1.0, 0.971, 1.0, 0.984, 1.0, 0.999, 1.0, 1.0, 1.0, 0.859, 0.984]","[680.0, 674.0, 654.0, 644.0, 681.0, 683.0, 636.0, 654.0, 730.0, 62.0, 65.0, 60.0]",12
M87284_at,"leukemia_base_0001_10, leukemia_base_0001_15, leukemia_base_0001_18, leukemia_base_0001_26, leukemia_base_0002_12, leukemia_base_0002_17, leukemia_base_0002_24","[0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[679.0, 720.0, 690.0, 644.0, 693.0, 689.0, 683.0]",7
M87313_s_at,"leukemia_base_0001_2, leukemia_base_0001_10, leukemia_base_0001_15, leukemia_base_0001_23, leukemia_base_0002_8","[1.0, 0.971, 1.0, 1.0, 1.0]","[674.0, 679.0, 720.0, 646.0, 694.0]",5
M87338_at,"leukemia_base_0001_7, leukemia_base_0001_16, leukemia_base_0002_13, leukemia_base_0002_23, leukemia_base_0002_29, leukemia_base_0008_0","[1.0, 0.971, 1.0, 1.0, 1.0, 0.938]","[692.0, 659.0, 696.0, 726.0, 707.0, 73.0]",6
M87339_at,"leukemia_base_0001_4, leukemia_base_0001_7, leukemia_base_0001_13, leukemia_base_0001_21, leukemia_base_0002_2, leukemia_base_0002_8, leukemia_base_0002_29, leukemia_base_0003_0, leukemia_base_0006_0","[0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.997, 1.0]","[654.0, 692.0, 682.0, 704.0, 683.0, 694.0, 707.0, 634.0, 66.0]",9
M87434_at,"leukemia_base_0001_0, leukemia_base_0001_19, leukemia_base_0001_24, leukemia_base_0002_4, leukemia_base_0002_10, leukemia_base_0002_11, leukemia_base_0002_14, leukemia_base_0002_16, leukemia_base_0002_21","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.969]","[680.0, 676.0, 663.0, 669.0, 657.0, 707.0, 700.0, 650.0, 679.0]",9
M87499_at,"leukemia_base_0001_0, leukemia_base_0001_8, leukemia_base_0001_12, leukemia_base_0001_24, leukemia_base_0001_28, leukemia_base_0002_5, leukemia_base_0002_15, leukemia_base_0002_24, leukemia_base_0013_15","[1.0, 1.0, 0.971, 1.0, 0.971, 1.0, 1.0, 1.0, 0.971]","[680.0, 715.0, 694.0, 663.0, 669.0, 637.0, 654.0, 683.0, 39.0]",9
M87503_at,"leukemia_base_0001_4, leukemia_base_0001_11, leukemia_base_0001_12, leukemia_base_0001_20, leukemia_base_0001_22, leukemia_base_0001_23, leukemia_base_0002_10, leukemia_base_0002_20, leukemia_base_0002_27, leukemia_base_0003_2, leukemia_base_0012_13","[0.971, 1.0, 0.971, 0.971, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[654.0, 661.0, 694.0, 632.0, 690.0, 646.0, 657.0, 647.0, 713.0, 657.0, 74.0]",11
M87507_s_at,"leukemia_base_0001_24, leukemia_base_0002_2, leukemia_base_0002_7, leukemia_base_0002_16, leukemia_base_0002_21, leukemia_base_0008_29, leukemia_base_0013_20","[1.0, 1.0, 1.0, 1.0, 0.969, 0.875, 1.0]","[663.0, 683.0, 682.0, 650.0, 679.0, 74.0, 38.0]",7
M87770_at,"leukemia_base_0001_12, leukemia_base_0001_18, leukemia_base_0002_10, leukemia_base_0002_12, leukemia_base_0002_19","[0.971, 1.0, 1.0, 1.0, 1.0]","[694.0, 690.0, 657.0, 693.0, 683.0]",5
M87789_s_at,"leukemia_base_0001_0, leukemia_base_0001_19, leukemia_base_0001_21, leukemia_base_0002_6, leukemia_base_0002_21","[1.0, 1.0, 1.0, 1.0, 0.969]","[680.0, 676.0, 704.0, 671.0, 679.0]",5
M87860_at,"leukemia_base_0001_0, leukemia_base_0001_3, leukemia_base_0001_7, leukemia_base_0001_14, leukemia_base_0001_19, leukemia_base_0001_23, leukemia_base_0001_26, leukemia_base_0001_27, leukemia_base_0002_0, leukemia_base_0008_2, leukemia_base_0008_21","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.906, 0.859]","[680.0, 733.0, 692.0, 700.0, 676.0, 646.0, 644.0, 734.0, 685.0, 78.0, 71.0]",11
M88108_at,"leukemia_base_0001_7, leukemia_base_0001_24, leukemia_base_0001_28, leukemia_base_0002_2, leukemia_base_0002_20, leukemia_base_0002_29, leukemia_base_0003_1, leukemia_base_0007_8, leukemia_base_0008_9","[1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 0.859]","[692.0, 663.0, 669.0, 683.0, 647.0, 707.0, 660.0, 64.0, 61.0]",9
M88163_at,"leukemia_base_0001_13, leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_14, leukemia_base_0003_0, leukemia_base_0007_9","[1.0, 1.0, 1.0, 1.0, 0.997, 1.0]","[682.0, 671.0, 682.0, 700.0, 634.0, 65.0]",6
M88279_at,"leukemia_base_0001_0, leukemia_base_0001_5, leukemia_base_0001_12, leukemia_base_0001_21, leukemia_base_0002_12, leukemia_base_0002_21, leukemia_base_0002_25, leukemia_base_0002_28, leukemia_base_0008_4","[1.0, 1.0, 0.971, 1.0, 1.0, 0.969, 1.0, 1.0, 0.891]","[680.0, 688.0, 694.0, 704.0, 693.0, 679.0, 716.0, 688.0, 72.0]",9
M88282_at,"leukemia_base_0001_16, leukemia_base_0001_21, leukemia_base_0001_24, leukemia_base_0002_2, leukemia_base_0002_12, leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0002_20, leukemia_base_0002_27, leukemia_base_0008_12","[0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.922]","[659.0, 704.0, 663.0, 683.0, 693.0, 654.0, 689.0, 647.0, 713.0, 70.0]",10
M88338_at,"leukemia_base_0001_4, leukemia_base_0001_13, leukemia_base_0002_12, leukemia_base_0002_18, leukemia_base_0002_19, leukemia_base_0002_21, leukemia_base_0003_0","[0.971, 1.0, 1.0, 1.0, 1.0, 0.969, 0.997]","[654.0, 682.0, 693.0, 730.0, 683.0, 679.0, 634.0]",7
M88458_at,"leukemia_base_0001_11, leukemia_base_0001_19, leukemia_base_0001_26, leukemia_base_0001_27, leukemia_base_0006_0","[1.0, 1.0, 1.0, 1.0, 1.0]","[661.0, 676.0, 644.0, 734.0, 66.0]",5
M88461_s_at,"leukemia_base_0001_6, leukemia_base_0001_22, leukemia_base_0002_16, leukemia_base_0002_24, leukemia_base_0003_0, leukemia_base_0009_17","[1.0, 0.971, 1.0, 1.0, 0.997, 0.984]","[677.0, 690.0, 650.0, 683.0, 634.0, 66.0]",6
M88468_at,"leukemia_base_0001_10, leukemia_base_0001_21, leukemia_base_0002_4, leukemia_base_0002_5, leukemia_base_0002_6, leukemia_base_0003_0","[0.971, 1.0, 1.0, 1.0, 1.0, 0.997]","[679.0, 704.0, 669.0, 637.0, 671.0, 634.0]",6
M88579_at,"leukemia_base_0002_4, leukemia_base_0002_13, leukemia_base_0009_21, leukemia_base_0011_20, leukemia_base_0012_13","[1.0, 1.0, 1.0, 1.0, 1.0]","[669.0, 696.0, 73.0, 41.0, 74.0]",5
M89470_s_at,"leukemia_base_0001_2, leukemia_base_0001_3, leukemia_base_0001_5, leukemia_base_0002_13, leukemia_base_0002_24, leukemia_base_0002_27, leukemia_base_0002_29, leukemia_base_0012_8","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[674.0, 733.0, 688.0, 696.0, 683.0, 713.0, 707.0, 64.0]",8
M89473_at,"leukemia_base_0001_16, leukemia_base_0001_19, leukemia_base_0002_3, leukemia_base_0002_12, leukemia_base_0002_21, leukemia_base_0008_8, leukemia_base_0008_17, leukemia_base_0012_18","[0.971, 1.0, 1.0, 1.0, 0.969, 0.891, 0.859, 0.985]","[659.0, 676.0, 660.0, 693.0, 679.0, 57.0, 65.0, 67.59]",8
M89796_rna1_at,"leukemia_base_0001_3, leukemia_base_0001_6, leukemia_base_0001_16, leukemia_base_0001_22, leukemia_base_0001_24, leukemia_base_0001_26, leukemia_base_0001_29, leukemia_base_0002_1, leukemia_base_0002_28, leukemia_base_0008_19, leukemia_base_0009_10","[1.0, 1.0, 0.971, 0.971, 1.0, 1.0, 1.0, 0.984, 1.0, 0.859, 1.0]","[733.0, 677.0, 659.0, 690.0, 663.0, 644.0, 665.0, 681.0, 688.0, 70.0, 62.0]",11
M89914_s_at,"leukemia_base_0001_11, leukemia_base_0001_25, leukemia_base_0002_0, leukemia_base_0002_21, leukemia_base_0008_3, leukemia_base_0009_23","[1.0, 1.0, 1.0, 0.969, 0.859, 0.969]","[661.0, 676.0, 685.0, 679.0, 78.0, 57.0]",6
M89955_at,"leukemia_base_0001_4, leukemia_base_0001_11, leukemia_base_0001_13, leukemia_base_0007_3, leukemia_base_0009_5, leukemia_base_0009_16","[0.971, 1.0, 1.0, 0.984, 0.98, 0.984]","[654.0, 661.0, 682.0, 58.0, 68.01, 64.0]",6
M89957_at,"leukemia_base_0001_4, leukemia_base_0001_29, leukemia_base_0002_4, leukemia_base_0002_24, leukemia_base_0003_0, leukemia_base_0003_1, leukemia_base_0006_5, leukemia_base_0006_6, leukemia_base_0008_7, leukemia_base_0008_20, leukemia_base_0008_28, leukemia_base_0013_16, leukemia_base_0012_16","[0.971, 1.0, 1.0, 1.0, 0.997, 1.0, 0.997, 1.0, 0.953, 0.891, 0.906, 1.0, 1.0]","[654.0, 665.0, 669.0, 683.0, 634.0, 660.0, 56.92, 70.0, 70.0, 70.0, 70.0, 28.0, 56.2]",13
M90299_at,"leukemia_base_0001_11, leukemia_base_0001_20, leukemia_base_0002_2, leukemia_base_0002_7, leukemia_base_0002_12, leukemia_base_0002_18, leukemia_base_0013_2, leukemia_base_0013_25","[1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 0.971, 1.0]","[661.0, 632.0, 683.0, 682.0, 693.0, 730.0, 19.0, 27.0]",8
M90354_at,"leukemia_base_0001_7, leukemia_base_0001_15, leukemia_base_0001_24, leukemia_base_0002_2, leukemia_base_0002_4, leukemia_base_0002_5, leukemia_base_0002_18, leukemia_base_0002_19, leukemia_base_0002_23, leukemia_base_0002_24","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[692.0, 720.0, 663.0, 683.0, 669.0, 637.0, 730.0, 683.0, 726.0, 683.0]",10
M90356_f_at,"leukemia_base_0001_10, leukemia_base_0001_27, leukemia_base_0002_0, leukemia_base_0002_2, leukemia_base_0002_16, leukemia_base_0002_27, leukemia_base_0011_10","[0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[679.0, 734.0, 685.0, 683.0, 650.0, 713.0, 34.0]",7
M90359_at,"leukemia_base_0001_8, leukemia_base_0001_14, leukemia_base_0001_15, leukemia_base_0002_1, leukemia_base_0002_7, leukemia_base_0002_14, leukemia_base_0002_16, leukemia_base_0008_0","[1.0, 1.0, 1.0, 0.984, 1.0, 1.0, 1.0, 0.938]","[715.0, 700.0, 720.0, 681.0, 682.0, 700.0, 650.0, 73.0]",8
M90366_at,"leukemia_base_0001_3, leukemia_base_0001_6, leukemia_base_0001_12, leukemia_base_0001_21, leukemia_base_0002_28","[1.0, 1.0, 0.971, 1.0, 1.0]","[733.0, 677.0, 694.0, 704.0, 688.0]",5
M90391_s_at,"leukemia_base_0001_0, leukemia_base_0001_1, leukemia_base_0001_2, leukemia_base_0001_9, leukemia_base_0001_16, leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0002_29, leukemia_base_0008_2, leukemia_base_0008_21, leukemia_base_0011_2","[1.0, 1.0, 1.0, 0.968, 0.971, 1.0, 1.0, 1.0, 0.906, 0.859, 0.984]","[680.0, 700.0, 674.0, 650.0, 659.0, 654.0, 689.0, 707.0, 78.0, 71.0, 22.0]",11
M90516_at,"leukemia_base_0001_15, leukemia_base_0001_16, leukemia_base_0001_19, leukemia_base_0001_27, leukemia_base_0002_12, leukemia_base_0002_21, leukemia_base_0002_26, leukemia_base_0009_23, leukemia_base_0012_8","[1.0, 0.971, 1.0, 1.0, 1.0, 0.969, 1.0, 0.969, 1.0]","[720.0, 659.0, 676.0, 734.0, 693.0, 679.0, 711.0, 57.0, 64.0]",9
M90656_at,"leukemia_base_0001_5, leukemia_base_0001_10, leukemia_base_0001_18, leukemia_base_0002_6, leukemia_base_0002_9, leukemia_base_0002_14, leukemia_base_0012_17","[1.0, 0.971, 1.0, 1.0, 0.999, 1.0, 1.0]","[688.0, 679.0, 690.0, 671.0, 636.0, 700.0, 63.0]",7
M90657_at,"leukemia_base_0001_8, leukemia_base_0001_17, leukemia_base_0002_4, leukemia_base_0002_6, leukemia_base_0002_10, leukemia_base_0002_12, leukemia_base_0002_17, leukemia_base_0002_24, leukemia_base_0002_27, leukemia_base_0013_7, leukemia_base_0012_22","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.971]","[715.0, 722.0, 669.0, 671.0, 657.0, 693.0, 689.0, 683.0, 713.0, 34.0, 64.0]",11
M90696_at,"leukemia_base_0001_19, leukemia_base_0002_16, leukemia_base_0006_5, leukemia_base_0012_14","[1.0, 1.0, 0.997, 0.971]","[676.0, 650.0, 56.92, 58.0]",4
M90820_at,"leukemia_base_0001_3, leukemia_base_0001_13, leukemia_base_0002_10, leukemia_base_0002_16, leukemia_base_0002_21, leukemia_base_0002_27, leukemia_base_0002_29, leukemia_base_0003_1, leukemia_base_0007_2, leukemia_base_0012_12, leukemia_base_0012_14","[1.0, 1.0, 1.0, 1.0, 0.969, 1.0, 1.0, 1.0, 1.0, 1.0, 0.971]","[733.0, 682.0, 657.0, 650.0, 679.0, 713.0, 707.0, 660.0, 58.0, 80.0, 58.0]",11
M91029_cds2_at,"leukemia_base_0001_24, leukemia_base_0001_27, leukemia_base_0001_28, leukemia_base_0002_7, leukemia_base_0002_27, leukemia_base_0002_28, leukemia_base_0009_29","[1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0]","[663.0, 734.0, 669.0, 682.0, 713.0, 688.0, 76.0]",7
M91036_rna1_at,"leukemia_base_0001_1, leukemia_base_0001_3, leukemia_base_0001_9, leukemia_base_0001_22, leukemia_base_0001_24, leukemia_base_0001_25, leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0002_18, leukemia_base_0003_1, leukemia_base_0009_9, leukemia_base_0013_23, leukemia_base_0012_21","[1.0, 1.0, 0.968, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984, 0.971, 1.0]","[700.0, 733.0, 650.0, 690.0, 663.0, 676.0, 654.0, 689.0, 730.0, 660.0, 53.0, 40.0, 61.0]",13
M91083_at,"leukemia_base_0001_1, leukemia_base_0001_2, leukemia_base_0001_8, leukemia_base_0001_9, leukemia_base_0001_12, leukemia_base_0001_18, leukemia_base_0002_6, leukemia_base_0002_18, leukemia_base_0009_3, leukemia_base_0008_28","[1.0, 1.0, 1.0, 0.968, 0.971, 1.0, 1.0, 1.0, 1.0, 0.906]","[700.0, 674.0, 715.0, 650.0, 694.0, 690.0, 671.0, 730.0, 67.0, 70.0]",10
M91196_at,"leukemia_base_0002_11, leukemia_base_0002_14, leukemia_base_0002_17, leukemia_base_0003_2","[1.0, 1.0, 1.0, 1.0]","[707.0, 700.0, 689.0, 657.0]",4
M91368_s_at,"leukemia_base_0001_11, leukemia_base_0001_19, leukemia_base_0002_0, leukemia_base_0002_4, leukemia_base_0002_13, leukemia_base_0002_16, leukemia_base_0002_17, leukemia_base_0002_19, leukemia_base_0002_22, leukemia_base_0002_24, leukemia_base_0002_27, leukemia_base_0008_7","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.953]","[661.0, 676.0, 685.0, 669.0, 696.0, 650.0, 689.0, 683.0, 676.0, 683.0, 713.0, 70.0]",12
M91432_at,"leukemia_base_0001_3, leukemia_base_0001_6, leukemia_base_0001_9, leukemia_base_0001_19, leukemia_base_0001_21, leukemia_base_0002_13, leukemia_base_0008_1","[1.0, 1.0, 0.968, 1.0, 1.0, 1.0, 0.922]","[733.0, 677.0, 650.0, 676.0, 704.0, 696.0, 70.0]",7
M91438_at,"leukemia_base_0001_6, leukemia_base_0001_11, leukemia_base_0001_16, leukemia_base_0001_26, leukemia_base_0002_0, leukemia_base_0002_20, leukemia_base_0003_2, leukemia_base_0008_16, leukemia_base_0012_26","[1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 0.891, 1.0]","[677.0, 661.0, 659.0, 644.0, 685.0, 647.0, 657.0, 75.0, 71.0]",9
M91463_rna1_at,"leukemia_base_0001_15, leukemia_base_0001_17, leukemia_base_0002_2, leukemia_base_0002_12, leukemia_base_0002_17, leukemia_base_0002_25, leukemia_base_0002_29, leukemia_base_0012_9","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[720.0, 722.0, 683.0, 693.0, 689.0, 716.0, 707.0, 67.0]",8
M91467_at,"leukemia_base_0001_9, leukemia_base_0001_13, leukemia_base_0001_16, leukemia_base_0002_1","[0.968, 1.0, 0.971, 0.984]","[650.0, 682.0, 659.0, 681.0]",4
M91556_s_at,"leukemia_base_0001_17, leukemia_base_0001_19, leukemia_base_0001_21, leukemia_base_0001_25, leukemia_base_0002_4, leukemia_base_0002_14, leukemia_base_0002_16, leukemia_base_0002_26, leukemia_base_0002_29, leukemia_base_0012_23","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[722.0, 676.0, 704.0, 676.0, 669.0, 700.0, 650.0, 711.0, 707.0, 43.0]",10
M91585_at,"leukemia_base_0001_1, leukemia_base_0001_17, leukemia_base_0002_3, leukemia_base_0002_10, leukemia_base_0002_17, leukemia_base_0002_26, leukemia_base_0003_0, leukemia_base_0012_17","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.997, 1.0]","[700.0, 722.0, 660.0, 657.0, 689.0, 711.0, 634.0, 63.0]",8
M91592_at,"leukemia_base_0001_14, leukemia_base_0001_26, leukemia_base_0002_2, leukemia_base_0002_6","[1.0, 1.0, 1.0, 1.0]","[700.0, 644.0, 683.0, 671.0]",4
M91669_s_at,"leukemia_base_0001_8, leukemia_base_0001_9, leukemia_base_0001_14, leukemia_base_0001_15, leukemia_base_0001_21, leukemia_base_0001_25, leukemia_base_0001_26, leukemia_base_0002_4, leukemia_base_0002_14, leukemia_base_0002_20, leukemia_base_0002_24, leukemia_base_0002_27, leukemia_base_0002_29, leukemia_base_0007_7, leukemia_base_0009_0, leukemia_base_0009_12, leukemia_base_0012_24","[1.0, 0.968, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[715.0, 650.0, 700.0, 720.0, 704.0, 676.0, 644.0, 669.0, 700.0, 647.0, 683.0, 713.0, 707.0, 66.0, 64.0, 61.0, 72.0]",17
M91670_at,"leukemia_base_0001_2, leukemia_base_0001_7, leukemia_base_0001_27, leukemia_base_0002_2, leukemia_base_0002_8, leukemia_base_0002_9, leukemia_base_0002_14, leukemia_base_0002_15","[1.0, 1.0, 1.0, 1.0, 1.0, 0.999, 1.0, 1.0]","[674.0, 692.0, 734.0, 683.0, 694.0, 636.0, 700.0, 654.0]",8
M92269_f_at,"leukemia_base_0001_13, leukemia_base_0001_15, leukemia_base_0002_10, leukemia_base_0003_1","[1.0, 1.0, 1.0, 1.0]","[682.0, 720.0, 657.0, 660.0]",4
M92287_at,"leukemia_base_0001_10, leukemia_base_0001_13, leukemia_base_0001_23, leukemia_base_0002_3, leukemia_base_0002_23, leukemia_base_0011_20, leukemia_base_0011_29, leukemia_base_0013_23","[0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.971]","[679.0, 682.0, 646.0, 660.0, 726.0, 41.0, 32.0, 40.0]",8
M92303_at,"leukemia_base_0001_5, leukemia_base_0001_25, leukemia_base_0002_6, leukemia_base_0002_11, leukemia_base_0002_21, leukemia_base_0002_28, leukemia_base_0003_0","[1.0, 1.0, 1.0, 1.0, 0.969, 1.0, 0.997]","[688.0, 676.0, 671.0, 707.0, 679.0, 688.0, 634.0]",7
M92357_at,"leukemia_base_0001_10, leukemia_base_0001_17, leukemia_base_0001_19, leukemia_base_0001_22, leukemia_base_0009_17","[0.971, 1.0, 1.0, 0.971, 0.984]","[679.0, 722.0, 676.0, 690.0, 66.0]",5
M92424_at,"leukemia_base_0001_13, leukemia_base_0001_22, leukemia_base_0001_25, leukemia_base_0002_5, leukemia_base_0002_23, leukemia_base_0002_26, leukemia_base_0002_28, leukemia_base_0011_4","[1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[682.0, 690.0, 676.0, 637.0, 726.0, 711.0, 688.0, 31.0]",8
M92432_at,"leukemia_base_0001_1, leukemia_base_0002_13, leukemia_base_0008_15, leukemia_base_0008_27, leukemia_base_0013_5, leukemia_base_0012_19","[1.0, 1.0, 0.891, 0.828, 0.971, 1.0]","[700.0, 696.0, 70.0, 82.0, 28.0, 67.0]",6
M92439_at,"leukemia_base_0001_13, leukemia_base_0001_15, leukemia_base_0001_20, leukemia_base_0001_29, leukemia_base_0009_4","[1.0, 1.0, 0.971, 1.0, 0.984]","[682.0, 720.0, 632.0, 665.0, 71.0]",5
M92449_at,"leukemia_base_0001_19, leukemia_base_0001_22, leukemia_base_0001_25, leukemia_base_0002_23, leukemia_base_0008_5","[1.0, 0.971, 1.0, 1.0, 0.844]","[676.0, 690.0, 676.0, 726.0, 78.0]",5
M92642_at,"leukemia_base_0001_25, leukemia_base_0002_3, leukemia_base_0002_22","[1.0, 1.0, 1.0]","[676.0, 660.0, 676.0]",3
M92843_s_at,"leukemia_base_0001_5, leukemia_base_0001_6, leukemia_base_0001_7, leukemia_base_0001_15, leukemia_base_0001_17, leukemia_base_0001_25, leukemia_base_0002_4, leukemia_base_0002_27, leukemia_base_0012_13","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[688.0, 677.0, 692.0, 720.0, 722.0, 676.0, 669.0, 713.0, 74.0]",9
M92934_at,"leukemia_base_0001_3, leukemia_base_0001_8, leukemia_base_0001_13, leukemia_base_0001_14, leukemia_base_0001_20, leukemia_base_0001_22, leukemia_base_0001_28, leukemia_base_0002_6, leukemia_base_0002_14, leukemia_base_0002_17, leukemia_base_0002_18, leukemia_base_0009_16","[1.0, 1.0, 1.0, 1.0, 0.971, 0.971, 0.971, 1.0, 1.0, 1.0, 1.0, 0.984]","[733.0, 715.0, 682.0, 700.0, 632.0, 690.0, 669.0, 671.0, 700.0, 689.0, 730.0, 64.0]",12
M93036_at,"leukemia_base_0001_5, leukemia_base_0001_20, leukemia_base_0002_5, leukemia_base_0002_15, leukemia_base_0002_24","[1.0, 0.971, 1.0, 1.0, 1.0]","[688.0, 632.0, 637.0, 654.0, 683.0]",5
M93056_at,"leukemia_base_0001_3, leukemia_base_0001_19, leukemia_base_0001_29, leukemia_base_0002_13, leukemia_base_0002_16, leukemia_base_0002_19, leukemia_base_0006_7, leukemia_base_0011_9, leukemia_base_0011_25, leukemia_base_0013_19","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.969, 0.969, 1.0, 0.995]","[733.0, 676.0, 665.0, 696.0, 650.0, 683.0, 63.0, 29.0, 33.0, 34.0]",10
M93107_at,"leukemia_base_0001_12, leukemia_base_0001_14, leukemia_base_0001_27, leukemia_base_0002_5, leukemia_base_0002_13, leukemia_base_0002_15","[0.971, 1.0, 1.0, 1.0, 1.0, 1.0]","[694.0, 700.0, 734.0, 637.0, 696.0, 654.0]",6
M93119_at,"leukemia_base_0001_4, leukemia_base_0001_14, leukemia_base_0002_3, leukemia_base_0002_10, leukemia_base_0002_17, leukemia_base_0002_26, leukemia_base_0003_1, leukemia_base_0008_2, leukemia_base_0009_7, leukemia_base_0009_26","[0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.906, 0.984, 1.0]","[654.0, 700.0, 660.0, 657.0, 689.0, 711.0, 660.0, 78.0, 58.0, 57.0]",10
M93143_at,"leukemia_base_0001_8, leukemia_base_0001_22, leukemia_base_0006_8, leukemia_base_0009_6, leukemia_base_0012_8","[1.0, 0.971, 0.981, 0.984, 1.0]","[715.0, 690.0, 53.0, 60.0, 64.0]",5
M93221_at,"leukemia_base_0001_8, leukemia_base_0001_10, leukemia_base_0001_26, leukemia_base_0002_2, leukemia_base_0002_7, leukemia_base_0003_2, leukemia_base_0009_5","[1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 0.98]","[715.0, 679.0, 644.0, 683.0, 682.0, 657.0, 68.01]",7
M93283_at,"leukemia_base_0001_24, leukemia_base_0002_2, leukemia_base_0002_7, leukemia_base_0002_17, leukemia_base_0002_20","[1.0, 1.0, 1.0, 1.0, 1.0]","[663.0, 683.0, 682.0, 689.0, 647.0]",5
