selected_features_bin,experiment_name,pob_accuracy_avg,pob_ngenes_avg,count
U79288_at,"leukemia_base_0002_9, leukemia_base_0002_12, leukemia_base_0002_17, leukemia_base_0002_19, leukemia_base_0002_20, leukemia_base_0009_15","[0.999, 1.0, 1.0, 1.0, 1.0, 0.984]","[636.0, 693.0, 689.0, 683.0, 647.0, 82.0]",6
U79289_at,"leukemia_base_0002_0, leukemia_base_0002_1","[1.0, 0.984]","[685.0, 681.0]",2
U79290_at,"leukemia_base_0002_3, leukemia_base_0002_5, leukemia_base_0002_13, leukemia_base_0002_23, leukemia_base_0002_27, leukemia_base_0011_29","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[660.0, 637.0, 696.0, 726.0, 713.0, 32.0]",6
U79291_at,"leukemia_base_0002_3, leukemia_base_0002_4, leukemia_base_0009_0, leukemia_base_0009_3","[1.0, 1.0, 1.0, 1.0]","[660.0, 669.0, 64.0, 67.0]",4
U79293_at,leukemia_base_0002_2,[1.0],[683.0],1
U79294_at,"leukemia_base_0002_2, leukemia_base_0002_17","[1.0, 1.0]","[683.0, 689.0]",2
U79296_at,"leukemia_base_0002_6, leukemia_base_0002_7","[1.0, 1.0]","[671.0, 682.0]",2
U79298_at,"leukemia_base_0002_3, leukemia_base_0002_5, leukemia_base_0002_12, leukemia_base_0002_21, leukemia_base_0002_23, leukemia_base_0002_24, leukemia_base_0011_17","[1.0, 1.0, 1.0, 0.969, 1.0, 1.0, 0.984]","[660.0, 637.0, 693.0, 679.0, 726.0, 683.0, 31.0]",7
U79299_at,"leukemia_base_0002_2, leukemia_base_0002_4, leukemia_base_0002_9, leukemia_base_0002_16, leukemia_base_0002_21, leukemia_base_0009_12","[1.0, 1.0, 0.999, 1.0, 0.969, 1.0]","[683.0, 669.0, 636.0, 650.0, 679.0, 61.0]",6
U79300_at,"leukemia_base_0002_6, leukemia_base_0002_9, leukemia_base_0002_26","[1.0, 0.999, 1.0]","[671.0, 636.0, 711.0]",3
U79301_at,"leukemia_base_0002_3, leukemia_base_0002_4, leukemia_base_0002_8","[1.0, 1.0, 1.0]","[660.0, 669.0, 694.0]",3
U79302_at,"leukemia_base_0002_9, leukemia_base_0002_20, leukemia_base_0011_15","[0.999, 1.0, 0.984]","[636.0, 647.0, 29.0]",3
U79303_at,"leukemia_base_0002_7, leukemia_base_0002_17, leukemia_base_0002_20, leukemia_base_0002_21, leukemia_base_0002_22, leukemia_base_0002_23, leukemia_base_0009_20","[1.0, 1.0, 1.0, 0.969, 1.0, 1.0, 0.999]","[682.0, 689.0, 647.0, 679.0, 676.0, 726.0, 65.0]",7
U79304_at,"leukemia_base_0002_2, leukemia_base_0002_3, leukemia_base_0002_19, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0]","[683.0, 660.0, 683.0, 713.0]",4
U79526_at,"leukemia_base_0002_2, leukemia_base_0002_6, leukemia_base_0002_13","[1.0, 1.0, 1.0]","[683.0, 671.0, 696.0]",3
U79528_s_at,"leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0002_19, leukemia_base_0002_23","[1.0, 1.0, 1.0, 1.0]","[654.0, 689.0, 683.0, 726.0]",4
U79667_s_at,"leukemia_base_0002_13, leukemia_base_0002_19, leukemia_base_0002_24, leukemia_base_0011_6","[1.0, 1.0, 1.0, 1.0]","[696.0, 683.0, 683.0, 22.0]",4
U79716_at,"leukemia_base_0002_6, leukemia_base_0002_19, leukemia_base_0002_23, leukemia_base_0002_27, leukemia_base_0009_12, leukemia_base_0011_10","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[671.0, 683.0, 726.0, 713.0, 61.0, 34.0]",6
U79718_at,leukemia_base_0002_12,[1.0],[693.0],1
U79725_at,"leukemia_base_0002_8, leukemia_base_0002_10, leukemia_base_0002_12","[1.0, 1.0, 1.0]","[694.0, 657.0, 693.0]",3
U79751_at,"leukemia_base_0002_9, leukemia_base_0002_16, leukemia_base_0002_19, leukemia_base_0009_1, leukemia_base_0009_8, leukemia_base_0009_29","[0.999, 1.0, 1.0, 1.0, 0.984, 1.0]","[636.0, 650.0, 683.0, 62.0, 52.0, 76.0]",6
U80017_rna1_at,"leukemia_base_0002_4, leukemia_base_0002_23, leukemia_base_0002_28, leukemia_base_0009_23","[1.0, 1.0, 1.0, 0.969]","[669.0, 726.0, 688.0, 57.0]",4
U80017_rna2_at,leukemia_base_0002_20,[1.0],[647.0],1
U80017_rna3_at,"leukemia_base_0002_5, leukemia_base_0002_20","[1.0, 1.0]","[637.0, 647.0]",2
U80034_at,"leukemia_base_0002_4, leukemia_base_0002_22","[1.0, 1.0]","[669.0, 676.0]",2
U80040_at,"leukemia_base_0002_12, leukemia_base_0002_18, leukemia_base_0011_0, leukemia_base_0011_12","[1.0, 1.0, 0.969, 1.0]","[693.0, 730.0, 36.0, 38.0]",4
U80073_at,"leukemia_base_0002_2, leukemia_base_0002_11, leukemia_base_0002_21","[1.0, 1.0, 0.969]","[683.0, 707.0, 679.0]",3
U80184_rna1_at,"leukemia_base_0002_11, leukemia_base_0002_18, leukemia_base_0002_26","[1.0, 1.0, 1.0]","[707.0, 730.0, 711.0]",3
U80226_s_at,"leukemia_base_0002_2, leukemia_base_0002_14, leukemia_base_0002_16, leukemia_base_0009_29","[1.0, 1.0, 1.0, 1.0]","[683.0, 700.0, 650.0, 76.0]",4
U80456_at,"leukemia_base_0002_10, leukemia_base_0002_13, leukemia_base_0002_18, leukemia_base_0002_21, leukemia_base_0002_22","[1.0, 1.0, 1.0, 0.969, 1.0]","[657.0, 696.0, 730.0, 679.0, 676.0]",5
U80457_at,"leukemia_base_0002_1, leukemia_base_0002_25, leukemia_base_0002_27","[0.984, 1.0, 1.0]","[681.0, 716.0, 713.0]",3
U80628_at,"leukemia_base_0002_3, leukemia_base_0002_6, leukemia_base_0002_11, leukemia_base_0002_16","[1.0, 1.0, 1.0, 1.0]","[660.0, 671.0, 707.0, 650.0]",4
U80669_at,"leukemia_base_0002_23, leukemia_base_0002_24, leukemia_base_0002_25, leukemia_base_0011_24","[1.0, 1.0, 1.0, 0.969]","[726.0, 683.0, 716.0, 38.0]",4
U80811_at,"leukemia_base_0002_5, leukemia_base_0002_9, leukemia_base_0002_12, leukemia_base_0002_22, leukemia_base_0002_23, leukemia_base_0002_24, leukemia_base_0002_27, leukemia_base_0009_21","[1.0, 0.999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[637.0, 636.0, 693.0, 676.0, 726.0, 683.0, 713.0, 73.0]",8
U80987_s_at,"leukemia_base_0002_9, leukemia_base_0002_11, leukemia_base_0002_12, leukemia_base_0002_26, leukemia_base_0009_12","[0.999, 1.0, 1.0, 1.0, 1.0]","[636.0, 707.0, 693.0, 711.0, 61.0]",5
U81001_at,"leukemia_base_0002_10, leukemia_base_0002_23, leukemia_base_0002_25","[1.0, 1.0, 1.0]","[657.0, 726.0, 716.0]",3
U81006_at,"leukemia_base_0002_13, leukemia_base_0002_14, leukemia_base_0002_24","[1.0, 1.0, 1.0]","[696.0, 700.0, 683.0]",3
U81523_at,"leukemia_base_0002_0, leukemia_base_0002_23, leukemia_base_0009_7","[1.0, 1.0, 0.984]","[685.0, 726.0, 58.0]",3
U81554_at,"leukemia_base_0002_5, leukemia_base_0002_12, leukemia_base_0002_27, leukemia_base_0009_28","[1.0, 1.0, 1.0, 0.984]","[637.0, 693.0, 713.0, 65.0]",4
U81556_at,"leukemia_base_0002_0, leukemia_base_0002_17, leukemia_base_0002_19, leukemia_base_0002_27, leukemia_base_0009_29","[1.0, 1.0, 1.0, 1.0, 1.0]","[685.0, 689.0, 683.0, 713.0, 76.0]",5
U81599_at,"leukemia_base_0002_1, leukemia_base_0002_8, leukemia_base_0002_17, leukemia_base_0002_19, leukemia_base_0002_21, leukemia_base_0002_24","[0.984, 1.0, 1.0, 1.0, 0.969, 1.0]","[681.0, 694.0, 689.0, 683.0, 679.0, 683.0]",6
U81600_at,"leukemia_base_0002_10, leukemia_base_0002_11, leukemia_base_0002_18, leukemia_base_0002_26, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0, 1.0]","[657.0, 707.0, 730.0, 711.0, 713.0]",5
U81607_at,"leukemia_base_0002_7, leukemia_base_0002_18, leukemia_base_0009_17","[1.0, 1.0, 0.984]","[682.0, 730.0, 66.0]",3
U81787_at,"leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_13, leukemia_base_0002_16, leukemia_base_0002_18","[1.0, 1.0, 1.0, 1.0, 1.0]","[671.0, 682.0, 696.0, 650.0, 730.0]",5
U81802_at,"leukemia_base_0002_14, leukemia_base_0002_20, leukemia_base_0002_21, leukemia_base_0009_5, leukemia_base_0011_8","[1.0, 1.0, 0.969, 0.98, 0.984]","[700.0, 647.0, 679.0, 68.01, 46.0]",5
U81984_at,"leukemia_base_0002_11, leukemia_base_0002_15, leukemia_base_0009_5, leukemia_base_0011_1","[1.0, 1.0, 0.98, 0.984]","[707.0, 654.0, 68.01, 42.0]",4
U82010_rna1_at,"leukemia_base_0002_18, leukemia_base_0009_27","[1.0, 0.969]","[730.0, 70.0]",2
U82108_s_at,"leukemia_base_0002_8, leukemia_base_0002_9, leukemia_base_0002_17, leukemia_base_0002_18, leukemia_base_0002_22","[1.0, 0.999, 1.0, 1.0, 1.0]","[694.0, 636.0, 689.0, 730.0, 676.0]",5
U82130_at,leukemia_base_0002_3,[1.0],[660.0],1
U82169_at,"leukemia_base_0002_2, leukemia_base_0009_11","[1.0, 0.969]","[683.0, 60.0]",2
U82256_at,"leukemia_base_0002_21, leukemia_base_0002_27","[0.969, 1.0]","[679.0, 713.0]",2
U82275_at,"leukemia_base_0002_11, leukemia_base_0002_22","[1.0, 1.0]","[707.0, 676.0]",2
U82279_at,"leukemia_base_0002_8, leukemia_base_0002_18, leukemia_base_0002_23","[1.0, 1.0, 1.0]","[694.0, 730.0, 726.0]",3
U82303_at,leukemia_base_0002_2,[1.0],[683.0],1
U82306_at,"leukemia_base_0002_0, leukemia_base_0002_2, leukemia_base_0002_4, leukemia_base_0002_19, leukemia_base_0002_21, leukemia_base_0009_29","[1.0, 1.0, 1.0, 1.0, 0.969, 1.0]","[685.0, 683.0, 669.0, 683.0, 679.0, 76.0]",6
U82310_at,"leukemia_base_0002_5, leukemia_base_0002_12","[1.0, 1.0]","[637.0, 693.0]",2
U82313_at,"leukemia_base_0002_6, leukemia_base_0002_8, leukemia_base_0002_12, leukemia_base_0002_19, leukemia_base_0002_22, leukemia_base_0002_23","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[671.0, 694.0, 693.0, 683.0, 676.0, 726.0]",6
U82319_at,"leukemia_base_0002_14, leukemia_base_0009_3","[1.0, 1.0]","[700.0, 67.0]",2
U82320_at,"leukemia_base_0002_2, leukemia_base_0002_6, leukemia_base_0002_8, leukemia_base_0002_14, leukemia_base_0002_20, leukemia_base_0002_23, leukemia_base_0002_25, leukemia_base_0002_29, leukemia_base_0009_26","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[683.0, 671.0, 694.0, 700.0, 647.0, 726.0, 716.0, 707.0, 57.0]",9
U82321_at,leukemia_base_0009_19,[1.0],[68.0],1
U82467_at,leukemia_base_0002_15,[1.0],[654.0],1
U82532_at,"leukemia_base_0002_13, leukemia_base_0002_18, leukemia_base_0002_19, leukemia_base_0002_23","[1.0, 1.0, 1.0, 1.0]","[696.0, 730.0, 683.0, 726.0]",4
U82535_at,"leukemia_base_0002_2, leukemia_base_0002_4, leukemia_base_0002_13, leukemia_base_0002_25","[1.0, 1.0, 1.0, 1.0]","[683.0, 669.0, 696.0, 716.0]",4
U82613_at,"leukemia_base_0002_12, leukemia_base_0009_28","[1.0, 0.984]","[693.0, 65.0]",2
U82668_rna1_at,"leukemia_base_0002_9, leukemia_base_0002_10, leukemia_base_0002_17, leukemia_base_0002_20, leukemia_base_0002_27, leukemia_base_0009_17","[0.999, 1.0, 1.0, 1.0, 1.0, 0.984]","[636.0, 657.0, 689.0, 647.0, 713.0, 66.0]",6
U82671_cds2_at,"leukemia_base_0002_0, leukemia_base_0002_22, leukemia_base_0002_23, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0]","[685.0, 676.0, 726.0, 713.0]",4
U82759_at,"leukemia_base_0002_5, leukemia_base_0002_9, leukemia_base_0002_18, leukemia_base_0009_17","[1.0, 0.999, 1.0, 0.984]","[637.0, 636.0, 730.0, 66.0]",4
U82818_at,"leukemia_base_0002_3, leukemia_base_0002_9, leukemia_base_0002_19, leukemia_base_0002_21, leukemia_base_0002_25, leukemia_base_0002_28","[1.0, 0.999, 1.0, 0.969, 1.0, 1.0]","[660.0, 636.0, 683.0, 679.0, 716.0, 688.0]",6
U82970_at,"leukemia_base_0002_3, leukemia_base_0002_8, leukemia_base_0002_10, leukemia_base_0002_26","[1.0, 1.0, 1.0, 1.0]","[660.0, 694.0, 657.0, 711.0]",4
U82979_at,"leukemia_base_0002_8, leukemia_base_0002_25","[1.0, 1.0]","[694.0, 716.0]",2
U82987_at,"leukemia_base_0002_0, leukemia_base_0002_8, leukemia_base_0002_19, leukemia_base_0002_23","[1.0, 1.0, 1.0, 1.0]","[685.0, 694.0, 683.0, 726.0]",4
U83115_at,"leukemia_base_0002_11, leukemia_base_0002_17","[1.0, 1.0]","[707.0, 689.0]",2
U83117_at,"leukemia_base_0002_0, leukemia_base_0002_17, leukemia_base_0002_21, leukemia_base_0002_22, leukemia_base_0009_12","[1.0, 1.0, 0.969, 1.0, 1.0]","[685.0, 689.0, 679.0, 676.0, 61.0]",5
U83171_at,"leukemia_base_0002_2, leukemia_base_0002_10, leukemia_base_0002_11, leukemia_base_0002_14, leukemia_base_0002_20, leukemia_base_0002_26","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[683.0, 657.0, 707.0, 700.0, 647.0, 711.0]",6
U83192_at,"leukemia_base_0002_13, leukemia_base_0002_24, leukemia_base_0002_25, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0]","[696.0, 683.0, 716.0, 707.0]",4
U83239_s_at,"leukemia_base_0002_14, leukemia_base_0002_18, leukemia_base_0002_19, leukemia_base_0002_20","[1.0, 1.0, 1.0, 1.0]","[700.0, 730.0, 683.0, 647.0]",4
U83246_at,leukemia_base_0002_6,[1.0],[671.0],1
U83303_cds2_at,"leukemia_base_0002_4, leukemia_base_0002_5, leukemia_base_0002_14, leukemia_base_0002_17, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0, 1.0]","[669.0, 637.0, 700.0, 689.0, 688.0]",5
U83326_s_at,"leukemia_base_0002_17, leukemia_base_0002_26","[1.0, 1.0]","[689.0, 711.0]",2
U83410_at,"leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_9","[1.0, 1.0, 0.999]","[671.0, 682.0, 636.0]",3
U83411_at,"leukemia_base_0002_17, leukemia_base_0002_22, leukemia_base_0002_25, leukemia_base_0002_29, leukemia_base_0011_25","[1.0, 1.0, 1.0, 1.0, 1.0]","[689.0, 676.0, 716.0, 707.0, 33.0]",5
U83461_at,"leukemia_base_0002_3, leukemia_base_0002_27","[1.0, 1.0]","[660.0, 713.0]",2
U83463_at,"leukemia_base_0002_9, leukemia_base_0002_11, leukemia_base_0002_12, leukemia_base_0002_15, leukemia_base_0002_24, leukemia_base_0002_25, leukemia_base_0009_21, leukemia_base_0011_20","[0.999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[636.0, 707.0, 693.0, 654.0, 683.0, 716.0, 73.0, 41.0]",8
U83598_at,"leukemia_base_0002_4, leukemia_base_0002_7, leukemia_base_0002_14, leukemia_base_0002_17, leukemia_base_0002_24, leukemia_base_0009_1","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[669.0, 682.0, 700.0, 689.0, 683.0, 62.0]",6
U83598_s_at,"leukemia_base_0002_8, leukemia_base_0002_11, leukemia_base_0002_14, leukemia_base_0002_15, leukemia_base_0002_23, leukemia_base_0002_26, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[694.0, 707.0, 700.0, 654.0, 726.0, 711.0, 688.0]",7
U83600_at,"leukemia_base_0002_6, leukemia_base_0002_18, leukemia_base_0009_16, leukemia_base_0009_18","[1.0, 1.0, 0.984, 0.984]","[671.0, 730.0, 64.0, 70.0]",4
U83601_at,"leukemia_base_0002_0, leukemia_base_0002_1, leukemia_base_0002_23","[1.0, 0.984, 1.0]","[685.0, 681.0, 726.0]",3
U83843_at,"leukemia_base_0002_16, leukemia_base_0002_20, leukemia_base_0009_4, leukemia_base_0011_7, leukemia_base_0011_8","[1.0, 1.0, 0.984, 0.984, 0.984]","[650.0, 647.0, 71.0, 26.0, 46.0]",5
U83908_at,"leukemia_base_0002_0, leukemia_base_0009_22","[1.0, 0.984]","[685.0, 64.0]",2
U84011_s_at,"leukemia_base_0002_9, leukemia_base_0002_28","[0.999, 1.0]","[636.0, 688.0]",2
U84388_at,"leukemia_base_0002_14, leukemia_base_0002_16, leukemia_base_0002_26","[1.0, 1.0, 1.0]","[700.0, 650.0, 711.0]",3
U84487_at,"leukemia_base_0002_19, leukemia_base_0002_20, leukemia_base_0009_3","[1.0, 1.0, 1.0]","[683.0, 647.0, 67.0]",3
U84540_at,leukemia_base_0002_4,[1.0],[669.0],1
U84551_cds2_at,"leukemia_base_0002_0, leukemia_base_0002_3","[1.0, 1.0]","[685.0, 660.0]",2
U84569_at,"leukemia_base_0002_8, leukemia_base_0002_11, leukemia_base_0002_15, leukemia_base_0002_24, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0, 1.0]","[694.0, 707.0, 654.0, 683.0, 688.0]",5
U84720_at,"leukemia_base_0002_2, leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_23, leukemia_base_0009_6","[1.0, 1.0, 1.0, 1.0, 0.984]","[683.0, 671.0, 682.0, 726.0, 60.0]",5
U85245_at,"leukemia_base_0002_2, leukemia_base_0002_8, leukemia_base_0002_16, leukemia_base_0002_21","[1.0, 1.0, 1.0, 0.969]","[683.0, 694.0, 650.0, 679.0]",4
U85265_at,leukemia_base_0002_17,[1.0],[689.0],1
U85267_at,"leukemia_base_0002_6, leukemia_base_0002_27","[1.0, 1.0]","[671.0, 713.0]",2
U85430_at,"leukemia_base_0002_0, leukemia_base_0002_18, leukemia_base_0002_20","[1.0, 1.0, 1.0]","[685.0, 730.0, 647.0]",3
U85611_at,leukemia_base_0002_5,[1.0],[637.0],1
U85658_at,"leukemia_base_0002_14, leukemia_base_0002_20, leukemia_base_0002_24, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0]","[700.0, 647.0, 683.0, 713.0]",4
U85707_at,"leukemia_base_0002_11, leukemia_base_0002_28","[1.0, 1.0]","[707.0, 688.0]",2
U85767_at,leukemia_base_0002_3,[1.0],[660.0],1
U85943_at,leukemia_base_0002_5,[1.0],[637.0],1
U85946_at,"leukemia_base_0002_3, leukemia_base_0002_12, leukemia_base_0002_14, leukemia_base_0002_15, leukemia_base_0002_20","[1.0, 1.0, 1.0, 1.0, 1.0]","[660.0, 693.0, 700.0, 654.0, 647.0]",5
U85992_at,"leukemia_base_0002_0, leukemia_base_0002_11, leukemia_base_0002_16, leukemia_base_0002_22, leukemia_base_0002_23, leukemia_base_0002_24, leukemia_base_0009_19","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[685.0, 707.0, 650.0, 676.0, 726.0, 683.0, 68.0]",7
U86070_at,"leukemia_base_0002_6, leukemia_base_0002_13","[1.0, 1.0]","[671.0, 696.0]",2
U86136_at,"leukemia_base_0002_1, leukemia_base_0002_17, leukemia_base_0002_22","[0.984, 1.0, 1.0]","[681.0, 689.0, 676.0]",3
U86214_at,leukemia_base_0002_16,[1.0],[650.0],1
U86358_at,"leukemia_base_0002_4, leukemia_base_0002_25, leukemia_base_0002_27","[1.0, 1.0, 1.0]","[669.0, 716.0, 713.0]",3
U86529_at,"leukemia_base_0002_4, leukemia_base_0002_17, leukemia_base_0002_18, leukemia_base_0011_7","[1.0, 1.0, 1.0, 0.984]","[669.0, 689.0, 730.0, 26.0]",4
U86602_at,"leukemia_base_0002_1, leukemia_base_0002_19","[0.984, 1.0]","[681.0, 683.0]",2
U86755_s_at,"leukemia_base_0002_7, leukemia_base_0002_8, leukemia_base_0009_9, leukemia_base_0011_7","[1.0, 1.0, 0.984, 0.984]","[682.0, 694.0, 53.0, 26.0]",4
U86759_s_at,"leukemia_base_0002_3, leukemia_base_0002_4","[1.0, 1.0]","[660.0, 669.0]",2
U86782_at,"leukemia_base_0002_8, leukemia_base_0002_19, leukemia_base_0002_20, leukemia_base_0002_21, leukemia_base_0011_26","[1.0, 1.0, 1.0, 0.969, 1.0]","[694.0, 683.0, 647.0, 679.0, 32.0]",5
U87223_at,"leukemia_base_0002_14, leukemia_base_0002_26, leukemia_base_0011_12","[1.0, 1.0, 1.0]","[700.0, 711.0, 38.0]",3
U87269_at,"leukemia_base_0002_22, leukemia_base_0002_26, leukemia_base_0009_19","[1.0, 1.0, 1.0]","[676.0, 711.0, 68.0]",3
U87309_at,"leukemia_base_0002_3, leukemia_base_0002_7, leukemia_base_0002_11, leukemia_base_0002_14, leukemia_base_0002_26","[1.0, 1.0, 1.0, 1.0, 1.0]","[660.0, 682.0, 707.0, 700.0, 711.0]",5
U87408_at,"leukemia_base_0002_0, leukemia_base_0002_19, leukemia_base_0002_28","[1.0, 1.0, 1.0]","[685.0, 683.0, 688.0]",3
U87459_at,"leukemia_base_0002_25, leukemia_base_0002_26, leukemia_base_0009_7","[1.0, 1.0, 0.984]","[716.0, 711.0, 58.0]",3
U87460_at,"leukemia_base_0002_1, leukemia_base_0002_7, leukemia_base_0002_21, leukemia_base_0009_23, leukemia_base_0009_26","[0.984, 1.0, 0.969, 0.969, 1.0]","[681.0, 682.0, 679.0, 57.0, 57.0]",5
U87593_f_at,"leukemia_base_0002_0, leukemia_base_0002_5, leukemia_base_0002_10","[1.0, 1.0, 1.0]","[685.0, 637.0, 657.0]",3
U87964_at,"leukemia_base_0002_1, leukemia_base_0002_14, leukemia_base_0002_19","[0.984, 1.0, 1.0]","[681.0, 700.0, 683.0]",3
U87972_at,"leukemia_base_0002_16, leukemia_base_0002_20, leukemia_base_0002_24, leukemia_base_0002_25","[1.0, 1.0, 1.0, 1.0]","[650.0, 647.0, 683.0, 716.0]",4
U88047_at,"leukemia_base_0002_22, leukemia_base_0002_29","[1.0, 1.0]","[676.0, 707.0]",2
U88629_at,"leukemia_base_0002_2, leukemia_base_0002_25","[1.0, 1.0]","[683.0, 716.0]",2
U88666_at,"leukemia_base_0002_11, leukemia_base_0002_16, leukemia_base_0002_20, leukemia_base_0002_21","[1.0, 1.0, 1.0, 0.969]","[707.0, 650.0, 647.0, 679.0]",4
U88667_at,"leukemia_base_0002_19, leukemia_base_0002_21, leukemia_base_0009_0, leukemia_base_0009_1","[1.0, 0.969, 1.0, 1.0]","[683.0, 679.0, 64.0, 62.0]",4
U88726_at,"leukemia_base_0002_8, leukemia_base_0002_20","[1.0, 1.0]","[694.0, 647.0]",2
U88871_at,"leukemia_base_0002_10, leukemia_base_0002_24","[1.0, 1.0]","[657.0, 683.0]",2
U88892_at,"leukemia_base_0002_18, leukemia_base_0009_3","[1.0, 1.0]","[730.0, 67.0]",2
U88898_at,leukemia_base_0002_29,[1.0],[707.0],1
U88898_r_at,"leukemia_base_0002_1, leukemia_base_0002_22","[0.984, 1.0]","[681.0, 676.0]",2
U88902_cds1_f_at,"leukemia_base_0002_7, leukemia_base_0002_15, leukemia_base_0002_26, leukemia_base_0009_7","[1.0, 1.0, 1.0, 0.984]","[682.0, 654.0, 711.0, 58.0]",4
U88964_at,"leukemia_base_0002_26, leukemia_base_0002_28, leukemia_base_0011_11","[1.0, 1.0, 1.0]","[711.0, 688.0, 35.0]",3
U89012_at,"leukemia_base_0002_15, leukemia_base_0002_25, leukemia_base_0009_23, leukemia_base_0009_29, leukemia_base_0011_19","[1.0, 1.0, 0.969, 1.0, 0.984]","[654.0, 716.0, 57.0, 76.0, 24.0]",5
U89278_at,"leukemia_base_0002_12, leukemia_base_0002_16, leukemia_base_0002_18, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0]","[693.0, 650.0, 730.0, 713.0]",4
U89326_at,"leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_8, leukemia_base_0002_27, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0, 1.0]","[671.0, 682.0, 694.0, 713.0, 688.0]",5
U89335_cds2_at,"leukemia_base_0002_1, leukemia_base_0002_4, leukemia_base_0002_16, leukemia_base_0002_27","[0.984, 1.0, 1.0, 1.0]","[681.0, 669.0, 650.0, 713.0]",4
U89336_cds1_at,"leukemia_base_0002_7, leukemia_base_0002_11, leukemia_base_0002_24","[1.0, 1.0, 1.0]","[682.0, 707.0, 683.0]",3
U89336_cds3_at,"leukemia_base_0002_20, leukemia_base_0002_25, leukemia_base_0002_26, leukemia_base_0002_27, leukemia_base_0011_5","[1.0, 1.0, 1.0, 1.0, 1.0]","[647.0, 716.0, 711.0, 713.0, 34.0]",5
U89336_cds4_at,"leukemia_base_0002_3, leukemia_base_0002_6, leukemia_base_0002_12, leukemia_base_0002_24","[1.0, 1.0, 1.0, 1.0]","[660.0, 671.0, 693.0, 683.0]",4
U89336_cds6_at,"leukemia_base_0002_8, leukemia_base_0002_9, leukemia_base_0002_19, leukemia_base_0002_21, leukemia_base_0009_9","[1.0, 0.999, 1.0, 0.969, 0.984]","[694.0, 636.0, 683.0, 679.0, 53.0]",5
U89336_cds7_at,"leukemia_base_0002_1, leukemia_base_0002_2, leukemia_base_0002_7, leukemia_base_0002_11","[0.984, 1.0, 1.0, 1.0]","[681.0, 683.0, 682.0, 707.0]",4
U89336_cds8_at,"leukemia_base_0002_14, leukemia_base_0002_29, leukemia_base_0009_19","[1.0, 1.0, 1.0]","[700.0, 707.0, 68.0]",3
U89355_at,"leukemia_base_0002_10, leukemia_base_0002_11, leukemia_base_0002_14, leukemia_base_0009_12, leukemia_base_0009_25","[1.0, 1.0, 1.0, 1.0, 1.0]","[657.0, 707.0, 700.0, 61.0, 53.0]",5
U89505_at,"leukemia_base_0002_4, leukemia_base_0009_4, leukemia_base_0011_5","[1.0, 0.984, 1.0]","[669.0, 71.0, 34.0]",3
U89606_at,"leukemia_base_0002_0, leukemia_base_0002_7, leukemia_base_0002_15","[1.0, 1.0, 1.0]","[685.0, 682.0, 654.0]",3
U89717_at,"leukemia_base_0002_1, leukemia_base_0002_5, leukemia_base_0002_7, leukemia_base_0002_9, leukemia_base_0002_15","[0.984, 1.0, 1.0, 0.999, 1.0]","[681.0, 637.0, 682.0, 636.0, 654.0]",5
U89896_at,"leukemia_base_0002_8, leukemia_base_0002_12, leukemia_base_0002_22, leukemia_base_0002_23, leukemia_base_0002_25","[1.0, 1.0, 1.0, 1.0, 1.0]","[694.0, 693.0, 676.0, 726.0, 716.0]",5
U89916_at,"leukemia_base_0002_16, leukemia_base_0002_18, leukemia_base_0002_22, leukemia_base_0009_2","[1.0, 1.0, 1.0, 1.0]","[650.0, 730.0, 676.0, 49.0]",4
U89922_s_at,"leukemia_base_0002_11, leukemia_base_0002_12, leukemia_base_0002_19, leukemia_base_0011_24","[1.0, 1.0, 1.0, 0.969]","[707.0, 693.0, 683.0, 38.0]",4
U89942_at,"leukemia_base_0002_2, leukemia_base_0002_12, leukemia_base_0002_24, leukemia_base_0011_19","[1.0, 1.0, 1.0, 0.984]","[683.0, 693.0, 683.0, 24.0]",4
